"","UBB","HIST1H1C","UBC","PFN1","CDK4","NFKBIA","HSPA8","HSP90AB1","DAXX","ACTB","GADD45G","BTG2","PCBP1","APEX1","H2AFZ","H2AFX","TRIM28","CIB1","NOP10","SOX4","UBD","CCND1","TCEB2","DDX5","HES1","POLR2I","HIST1H1B","STOML2","PSMB6","SOX9","COPS6","RASSF7","HMGB2","CIRBP","YBX1","C9orf142","CALM3","POLR2L","SRSF6","CETN2","RAD23A","POLR2K","ZNHIT1","GADD45A","POLE3","UBA1","VCP","UBE2C","POLD4","NHP2","SOD1","CDKN1A","PUF60","TREX1","STRA13","GPS1","MDM2","HNRNPU","POLR2G","MVP","CCNO","KPNA2","RBM38","SNAI2","POLD2","TINF2","POLR2J","IDH1","THAP7","PPP4C","UBE2NL","POLR2H","CHRAC1","ASNA1","MRPL40","ZWINT","PER1","NDNL2","CDKN2A","BCL3","HRAS","TADA3","KAT2A","NPM1","RNF113A","POLR2E","YWHAE","NCAPD3","COPS7A","GATAD1","RRM2","PCNA","SUMO3","NONO","OTUB1","YWHAB","RNASEH2C","PTBP1","CCND2","ARPC4"
"ZWINT",-0.2479410908139,-0.185572664617617,-0.118520586263504,0.150816815990818,0.0144594867851435,-0.0212277780129858,-0.135546161755921,-0.0308391687330146,0.0783439928465104,0.040040025552527,-0.275160891703825,-0.340837931944392,0.108803693253584,0.0686308751239508,0.489531132562974,0.346989610227829,0.179681740987379,-0.203033584734553,0.0912933529374494,0.136250405903735,0.131803350822625,0.00144302973767679,-0.0675837648341898,-0.326577412750145,-0.173535304036905,0.0551169197586265,0.0232900062206537,0.186481153947987,0.00711540739002474,-0.331425274906909,-0.0202603655863774,-0.188220398310272,0.494493265539619,-0.515006901445799,0.133642958059891,-0.0887760403777435,-0.19675576795562,-0.113676747623923,-0.377518550355095,-0.0603846978284778,0.0740635115093933,0.16004480830268,-0.0408720555108815,0.00238880293463963,0.259694600580328,-0.0171421842293465,-0.139440158845289,0.502258340253467,-0.251646704442735,-0.041088521840829,-0.15772380509682,-0.0688053491437615,0.0878847457713946,-0.300191164834249,-0.125347367676193,-0.122483347946487,-0.0297525448535655,-0.103998300121371,0.0332602467638109,-0.0730482264505447,0.0577485432221734,0.601192063063221,0.156017070664707,0.160406430276761,-0.0643059110287141,-0.280986005141237,0.0442295170409931,-0.309919809013636,-0.120937123896712,0.213005258525157,0.103533489170069,0.304357268732476,0.198729872488827,0.0236117838644508,-0.130726309645973,1,-0.373319410452666,-0.184471906862173,0.22639516722219,0.0730492569819449,-0.0321462267835332,-0.379389656846201,-0.0477215843365977,-0.0555398207360614,-0.13894126208118,-0.188947559894931,-0.135178779122403,-0.236996424354914,-0.0902641297659052,-0.115883849416203,0.653693632058715,0.556764855268164,0.0787578527475588,0.0109752703412775,0.0834991854200777,0.0370609203635505,-0.191299825012937,0.224487871001937,-0.0693370925167494,-0.13353154632689
"PER1",0.210794998787983,0.0834951503802404,0.228236385455442,-0.104742876028047,-0.00730027101616529,0.144882586128043,-0.0504005899646266,-0.0111243751763691,0.0259084689098408,0.0526427099287812,0.315403646717256,0.367676536378981,-0.0398012125089434,-0.196494399902061,-0.234505442443142,-0.278177193735017,-0.124196918214565,0.217802950912826,-0.0964048914418531,-0.153275668837649,-0.0401590961198625,0.0499671024295531,-0.00836754708530224,0.398386396243875,0.0325579195444928,-0.136106331586512,-0.0505359399585404,-0.168952604392614,0.122774462872502,0.131644693498738,-0.0323566000410295,0.119846908890049,-0.217624825733039,0.410707709478702,-0.229383251499075,0.118232338522805,0.137745719742915,0.0451316939944389,0.196095563819687,-0.0538129120635377,-0.141140809932947,-0.202577508099939,-0.0357352956014919,0.0960507974134869,-0.275407490695188,-0.0980043357681975,0.139350906693939,-0.346580676707707,0.221786503733086,-0.0886360395102132,0.084848479146371,0.257516833631749,-0.163862284835789,0.109124070461052,0.0965534195811957,0.0506089911083509,0.0510146023316269,0.139800908868855,-0.0483188966697732,0.232147983664336,-0.0414270226842295,-0.392060976188181,-0.235607805836741,-0.0268094722919343,-0.0458739736857062,0.124223361907533,-0.114242546143053,0.179980395941407,0.111798054769092,-0.179072779296231,-0.142610386034538,-0.27612157668752,-0.247354550805316,-0.143300827618647,0.036959968162,-0.373319410452666,1,0.00387632031525381,-0.232946529007091,-0.0302426982424014,0.12110134988116,0.157916541110859,0.0888830637242484,-0.0446518406330344,0.0327306838460322,0.225036367825623,0.0300569687169819,0.142701099063044,0.0200884973929337,0.0450195871522903,-0.339699541035115,-0.322099655576193,-0.190903018323644,-0.0945078964909894,-0.18627774528802,-0.138196405911204,0.0885445544570683,-0.15185401290104,0.0423745749619361,0.13940646850262
"NDNL2",0.300701272829759,0.156844200281974,0.00239673171746342,0.268450331642589,0.0656543305236571,0.00288572536990919,0.116497745250296,0.0190355526135962,0.0203691195316642,0.0774739051751865,0.0666362538889811,0.093593274418002,0.159487989161078,0.299843627454174,0.0672511183209192,0.241137187593721,0.00286616559998586,0.0664952483066417,0.445247714454899,-0.114072697436677,-0.0832425284119396,-0.0842837919894503,0.39575675367552,-0.0961092637265171,0.0843244187689854,0.370882085983071,0.00453015772139894,0.220772410466711,0.174631451132906,0.181157644718705,0.275794979153946,0.0557250069509841,-0.0717388973399087,0.063345679582827,0.228698821680892,0.217144360262653,0.176647089940635,0.337214696581737,0.0614150418685999,0.357696784150739,0.225426350658215,0.346719475132201,0.369674209577004,0.0894369754773696,0.244720631850259,0.138103702395362,-0.13701347360919,0.0741397721102257,0.055965912185012,0.426908957290228,0.293329964275139,-0.0334959500057004,0.289708052410016,0.217778099479559,0.173780107232814,0.264658681641566,0.00450549280347178,-0.299688080496834,0.373850788445698,-0.182012069435313,0.0522822665546804,-0.0322272362989893,0.222820350342357,-0.081249423776881,0.145910828298518,0.274261720813027,0.365124557248259,0.0563779519358502,0.140664646949519,0.316247000867643,0.251405014441725,0.167702742805299,0.14126736131024,0.402791449006719,0.294987380450635,-0.184471906862173,0.00387632031525381,1,0.170203687206436,0.0464458089571079,-0.00847788328983026,0.310581440618077,-0.064836931936149,0.209988805689345,0.30877113577089,0.109329836669338,0.364182606946651,-0.00270473333054524,0.236433132750109,0.0505497422931816,-0.127959883240313,0.0429799509570323,0.255565538861477,0.15073069554018,0.357045842225162,0.129147024911061,0.329490666670563,-0.09582888868466,0.0504931208521946,0.241383978601885
"CDKN2A",-0.0512446479506259,-0.0193356215640913,-0.133652836792718,0.513687567442554,0.089389209840107,-0.00649962025180613,-0.102272861126655,-0.082382220816184,0.0485664556503251,0.175778036482689,-0.143295071254025,-0.148620746060771,0.158262452231394,0.313989839785006,0.182196124328748,0.506147406828213,0.238060279383486,-0.149190715333693,0.227372847990041,0.0806596100279218,-0.0491080337526522,-0.146770432425528,0.305403870680177,-0.355881683009783,-0.102352010653448,0.462092851130276,-0.00130352073187157,0.291452763617895,0.00379917703534241,-0.0371690489446326,0.24018091130933,0.114871405785864,0.262519337490519,-0.322861993166788,0.430702527346444,0.0969089629977978,0.106816784651782,0.307221321526255,-0.174799582439374,0.231864026394875,0.355952149051603,0.402939379702179,0.331086291372009,0.0767211690178012,0.194580419969273,0.393993608040733,-0.228468485219361,0.562459361273983,-0.145911617893515,0.449580650076719,0.0507013933578945,-0.207022419113685,0.344598003956384,0.157164929252753,-0.0288955339084915,0.143987575726921,-0.0203962606307036,-0.279702910330071,0.157757539042492,-0.105060681810105,0.117866056706699,0.406503297242313,0.487677400147662,-0.0755020733069125,0.154472583881705,-0.0673304203962227,0.455933806110364,-0.247585511280533,-0.0218477501862462,0.396427108198924,0.0076624143537361,0.296662962225692,0.400844239735995,0.373346458118358,0.0911941380814224,0.22639516722219,-0.232946529007091,0.170203687206436,1,0.32141742564385,-0.117024653999073,0.132998292817055,-0.13378154577781,0.0315663049740512,0.0451257180590268,-0.0146712690988503,0.0940193761842579,-0.139818173219394,-0.0620176123198385,-0.0649309735254159,0.129576774736718,0.279182875062888,0.279031755388537,0.171065529487472,0.480090239030941,0.216865794461971,0.182542909283799,0.204939670837497,-0.0769681341180127,0.0337989930790026
"BCL3",-0.116976998570471,0.0314365237577904,0.0952360034835036,0.377120084157026,-0.0740242967060544,0.124122834340339,-0.096328131677838,-0.0137978189713205,0.0463894570493477,0.271304989215419,0.0728669070541424,0.0451831828633725,0.278815734352523,0.103093589837542,-0.0345482794098185,0.239391768044213,0.169448880241753,0.130752860976664,0.100836499251577,0.11873172839407,0.105760797802788,0.0492814911875106,0.161082404948944,-0.0290315062959801,0.0791763372046719,0.151745784117412,-0.0585089803062649,0.0597867236025257,0.0202555498788014,-0.0226280180481751,0.0315988231756181,0.243156484175086,-0.0123417888285192,-0.151347912221657,0.150194401504809,0.165581239149224,0.00460731602332188,0.167577478764712,-0.0813921959047771,0.0908292645371109,0.210999103752292,0.199435471415985,0.159652302681802,0.10865844915529,-0.0253308785474076,0.302534792979253,-0.0658578372171989,0.201468853621262,0.0991335705939865,0.190002310991901,-0.0176764207927039,0.113162497759289,0.230291457290752,0.102124660124783,-0.0295723992097315,0.0924097876151647,-0.0884810287727131,-0.0742290593113236,-0.0578775338767682,0.215420376613664,0.065105987503516,0.182823346291172,0.304128943536312,-0.041143423424532,0.028669869580042,-0.0141529631328166,0.173928180823899,-0.158939306862153,0.0362397748164722,0.271840996600059,-0.105880040922521,0.15927636122531,0.295209695742162,0.0526399572849295,0.0058473771686091,0.0730492569819449,-0.0302426982424014,0.0464458089571079,0.32141742564385,1,0.014214792415084,0.0706055942255942,-0.0136194297184833,0.0164462171521886,0.138836477329068,0.0969447347683062,-0.162016677135584,-0.100163678557417,-0.0228026392232684,-0.0561435538820542,0.0270678829375451,-0.00621448237982589,0.118324085882166,0.0393417749265879,0.318311224554202,0.0848674761592488,0.0453365791275383,0.375960991530203,-0.202971991791817,0.101021149613659
"HRAS",0.278252050090629,0.31260083532631,0.302970403719901,0.0988333011203423,0.0243256253201265,-0.0275567764791122,-0.0684523702885884,0.126836493804853,0.153238668235237,0.0420284883529843,0.406774784573416,0.0495916152559685,0.0339299141408434,-0.0946905985948088,0.180435176613653,0.0256890535311335,0.126992443022279,0.480435825006222,0.284758958190932,-0.187518646417045,-0.0592377114223337,0.00994112564605197,0.374679669069045,0.0965533972119654,0.241934142993144,0.196586781121057,-0.0664390855048899,0.193174549452622,0.516459102848387,0.0431854693243237,0.318765886002009,0.343262113667256,-0.045677670990165,0.473621232993495,-0.0985509108006952,0.591055998756844,0.163452377488133,0.373560237973896,0.114641544838371,0.0149700316538086,0.183330359515448,-0.10798954797227,0.294284341282806,0.00121220866859668,0.015856882194254,-0.0710981482174015,0.317237754578875,-0.090151942494194,0.507556057627848,0.173464935013507,0.398021657060116,0.256376170180516,0.0328654079183263,0.439421236793309,0.490615794667826,0.362167640593274,0.0111447836225139,-0.0784592729605719,0.26278893180083,-0.0943259438785462,0.011557866595232,-0.0759850773804307,-0.180166111896001,0.198370234298819,0.446087385760852,0.119456913924664,0.256232728691522,0.103470205021497,0.498659407069991,0.102630401337011,0.0437861970762292,0.278817412010684,-0.18981525565529,0.00123401378992682,0.416916350783422,-0.0321462267835332,0.12110134988116,-0.00847788328983026,-0.117024653999073,0.014214792415084,1,0.333712217737362,0.283043070279102,0.119695339902829,0.284261612388764,0.526676826325033,0.204446097321343,0.0808766606078553,0.280036390044979,0.00646873435287008,-0.00912795264573829,0.0255445292339911,-0.109034876976582,-0.0157142498262947,0.104317213910175,-0.162150888078138,0.476132372956592,0.0464272985821275,0.0260567502157549,0.390100127797324
"TADA3",0.407765184363663,0.468771528340212,0.0990981308493193,0.270021246498068,0.0164181066588972,-0.055691293307052,0.0897852062534701,0.19862285420248,0.0562801990331394,0.0165225490720609,0.475149727153257,0.181750973363761,0.0229341354322253,0.207092165709128,-0.174697139771344,0.159189450492468,0.162289920991474,0.423362228814574,0.321925338091695,-0.1504173731732,-0.158676708156976,-0.0462289232812522,0.568344173787683,-0.027569765397132,0.221295590870769,0.415877107316782,-0.0573172182256625,0.157169161806986,0.336406819841545,0.280882802271819,0.426142897885386,0.482192225534243,-0.213125622519263,0.551802909062584,0.130175478092978,0.559356851888107,0.395501677633055,0.548765599838513,0.317042081331211,0.233747904621961,0.307060798613526,0.110715689154267,0.476497323396343,-0.0559625734618422,-0.100437467020334,0.250155321572205,0.129775153958888,-0.0531566005744282,0.573414016719188,0.507473345439588,0.449137462313905,-0.0566379245536095,0.302830174173373,0.744774110802839,0.58840475517662,0.590857937742698,-0.036800712725408,-0.204121944835555,0.29149241973512,-0.181073968109362,0.0731821656383009,-0.276373604271335,0.159696633870091,-0.260092989247355,0.529914347757622,0.2580621144796,0.469887164254036,0.295072971586577,0.476304855998258,0.218672140059009,-0.00905263328072831,0.114171046801161,0.0380773161383213,0.275362872738833,0.528027032841378,-0.379389656846201,0.157916541110859,0.310581440618077,0.132998292817055,0.0706055942255942,0.333712217737362,1,0.154404428870285,0.222871548279479,0.316757636034072,0.515512137080004,0.349221423260351,0.347998945265807,0.221651428369919,0.0313186734351981,-0.426089902138459,-0.256886492877167,0.0897195282022413,0.23745776829463,0.407484271764142,0.00441304672565617,0.639697975391975,0.0103422020888812,-0.0238747809673639,0.525010172317464
"KAT2A",0.0256425372766306,0.121799162405611,-0.000204797185145407,-0.0922192330305692,-0.00630991800552379,0.00548923575468856,-0.185637170065727,0.100143579665664,0.0389528008907043,-0.183019063922178,0.176907865476104,-0.000895748382973622,-0.121742089157718,-0.00599421803123298,-0.0694561794610054,-0.0225817004581069,0.0649743989275809,0.152456330480444,-0.012142374375631,-0.110993148099606,-0.0724505877626911,-0.00233819957080665,0.11047207036907,0.21262560409002,0.0806259729313778,0.0401011692555684,-0.0456457533280786,-0.0181360844120588,0.105392009469223,0.0368860957518278,0.0973609745424028,0.306902775268677,0.00938251712004077,0.346087009290536,-0.131445024025421,0.385487088044073,-0.0426886175000144,0.0403367563071108,0.341802199002758,-0.0916645790687556,0.0568725789428026,-0.107316058319998,0.0693553871061432,-0.0758194250095619,-0.167892353857735,-0.0353324442710021,-0.00723293657243853,-0.0798659829063732,0.187540043070163,0.0717874279391059,0.138853060433172,-0.101576981738774,0.0424347654680204,0.210741385761118,0.248470542640631,0.234689337220605,-0.00333792797696314,-0.0260956536528257,0.0612799631227363,-0.0167792021336924,0.0932469928296772,-0.131870292154871,-0.0630473364879311,-0.126569851247925,0.225355951351031,-0.0959876345686698,0.0827536080496329,-0.01888537438652,0.22483512186054,-0.00468915415519493,-0.182257880178242,0.153203153269693,-0.0879751259166923,-0.0773852111752261,0.152548500837067,-0.0477215843365977,0.0888830637242484,-0.064836931936149,-0.13378154577781,-0.0136194297184833,0.283043070279102,0.154404428870285,1,0.018630762875698,0.109897702306503,0.245680734282518,0.00922616782997479,0.0356103013748438,0.032626116018832,0.0862022664366542,-0.117372066700191,-0.0969541545275621,-0.197351028251257,0.0588536119875053,0.00966033665997544,-0.29109843648045,0.246441057984905,0.0535345351962969,0.0274280915974868,0.0163861326874931
"NPM1",0.206334118322466,0.241030898157895,-0.00100046603510449,0.253666204875902,-0.0411698668307292,-0.00262892246079055,0.175195464158513,0.280257306769008,0.00118755376333503,-0.0468708008978765,0.148500629083929,0.0352463727467735,0.141604136775107,0.273918911669522,0.135327324334158,-0.0334182083440223,0.0311359342626057,0.282688515649351,0.356882593601202,-0.098938030420236,0.0480528121116644,-0.000617259316936373,0.380732615908109,-0.00317294716178867,0.149212800742598,0.262159991238252,0.00876153696918295,0.299519439488534,0.287760609020248,-0.0410184179361868,0.226129805528162,0.231727256411692,-0.0578667198281655,0.19365200484861,0.0826604852975337,0.214090136290382,-0.0108532558411828,0.337189932043292,0.18202742698863,0.147367286960409,0.173858027390783,0.239512420291156,0.349284129110751,-0.0900045537641399,0.072404385562807,0.00437434712249304,0.0577967854072098,0.010410128220577,0.272340988548993,0.515924032775857,0.349015221341195,-0.0581523473020097,0.106767778731759,0.23206954926928,0.353432023839952,0.207205141285645,-0.0535942365244514,0.0116390322586789,0.179568937662188,-0.0335020240554682,0.0674126977191027,-0.118272840415311,-0.0572719919815657,-0.0450532733009139,0.246415215969793,0.1198432559057,0.234847737337618,0.14403364782415,0.182687346792365,0.176468814505131,0.188055515939752,0.264137814735338,0.105643591117395,0.116440568479948,0.382229294585187,-0.0555398207360614,-0.0446518406330344,0.209988805689345,0.0315663049740512,0.0164462171521886,0.119695339902829,0.222871548279479,0.018630762875698,1,0.394958168570819,0.131532523301316,0.138807740443999,0.0724924644016243,0.101423617026315,0.0217704864992883,-0.0746935957702196,0.000416732807968848,0.136553360207446,0.261715280871886,0.16546218432676,-0.0486662823639731,0.30270720298254,0.0146653559619767,-0.140799762708962,0.28428267541529
"RNF113A",0.394001856004585,0.260869314775278,0.167553573303626,0.313400547235456,0.0632619243597008,0.0371042904468242,0.114505420725875,0.057045991612561,0.0964389620806551,0.13790902269148,0.22434018933051,0.0339306171807811,0.122678251708755,0.179727461910656,0.181793406020837,0.0551330356467678,0.0171143120931651,0.423141693594093,0.468572957502788,-0.121716469975062,0.0821110398732424,-0.0231033094064832,0.503303343208571,0.056677709694641,0.208401373142802,0.336155675003316,-0.0361304501042734,0.334112338058699,0.453958423522506,-0.0188211201588099,0.363895080451887,0.384877098719937,-0.0861435972517373,0.301306910922533,0.0539229222093558,0.459981329723305,0.124167424219356,0.468785766488397,0.109951160743845,0.341627075739733,0.188855045723199,0.169130981418133,0.464667620675139,0.00512745115522172,0.215138397400893,0.0563189398129485,0.0731054956130152,-0.0463844183491019,0.447875508641276,0.445467368959572,0.444126585874285,4.22832139314055e-05,0.160514204804358,0.385618538506284,0.457134549590887,0.385412459064596,-0.00110745581939415,-0.227435476681965,0.41401042395184,0.135054860180542,0.119057615312771,-0.12018672266165,-0.0277536920863983,-0.101915912201426,0.30015974601599,0.326883875936852,0.340848287689783,0.0754135237958404,0.38261916832924,0.345622949369898,0.120047424361174,0.29583641692154,-0.0211416073235076,0.233407054852075,0.470242244662125,-0.13894126208118,0.0327306838460322,0.30877113577089,0.0451257180590268,0.138836477329068,0.284261612388764,0.316757636034072,0.109897702306503,0.394958168570819,1,0.370922445046711,0.257393148060213,-0.01311376441285,0.215314079077123,0.0365864325978444,-0.111735534809207,0.0496419603069664,0.17593807758636,0.242429951291935,0.242531898116544,-0.0306813299864829,0.495630260933453,-0.0568673810049784,-0.104126400543515,0.513521561254306
"POLR2E",0.410891491919691,0.287990489836596,0.250043151940256,0.251765323045413,0.0597716047244038,0.00502490565255047,0.00472993795777759,0.119492470502964,0.133951326409973,0.173988868006443,0.382929098642176,0.0936861406354322,0.0919632102196364,0.0737814732684259,0.0272540397143003,0.123092259665876,0.155792597067347,0.46632683519358,0.313680330341882,-0.101288255965552,-0.0818053424921435,0.0195901556990492,0.469804774690335,0.0462800418350015,0.204810703332988,0.33370565526205,-0.0888856380595289,0.158728190170755,0.50120139873675,0.0981551773646559,0.379587549075284,0.407419787681549,-0.139505445722017,0.531420699126245,-0.00433897333546017,0.575251688210293,0.342640027065023,0.465098352827928,0.102865689339395,0.13602314273447,0.238663990142771,-0.0214751704176104,0.392985252162865,0.042401236379769,-0.0595669914075379,0.0986086446254755,0.216269906039713,-0.0772067952461547,0.520000496567084,0.355341748221144,0.443568422202406,0.0941740368703238,0.179442511900756,0.479778457370719,0.478161218762277,0.500027360693727,0.0116105011556582,-0.145903390130578,0.306304878131948,0.0724823005157472,0.0640008612547574,-0.130100781466783,-0.0105591645236592,-0.102270143330802,0.481311300166278,0.176181026840498,0.349296900591222,0.145286019080844,0.501878183704853,0.208030933616427,-0.0419760243482681,0.156434470810831,-0.119380671442861,0.166950579386268,0.453685503063329,-0.188947559894931,0.225036367825623,0.109329836669338,-0.0146712690988503,0.0969447347683062,0.526676826325033,0.515512137080004,0.245680734282518,0.131532523301316,0.370922445046711,1,0.245004429727119,0.108120463336825,0.235212011665891,0.00721843357025444,-0.180532667863846,-0.107338079405362,-0.00368708950415993,0.125662450677556,0.269390825255186,-0.0435144636854287,0.558512479606323,0.227595962504155,-0.00697655778572445,0.473535206229345
"YWHAE",0.537395629905234,0.111254692229721,0.0883125722226643,0.308697441166876,0.217566297815974,-0.0314289267619013,0.19916416020156,-0.03244427059183,0.0869371549357984,0.127456517536397,0.134798028945328,-0.00987509894726355,-0.0630618855852229,0.212279802232024,0.200377560794083,0.251286573879488,0.0184017959009631,0.0691062866444918,0.367031626853132,-0.0830606228333284,-0.11137620655572,-0.150253222192271,0.437518678937645,-0.119338231389895,0.0156855593636329,0.403573361569105,-0.073386083896425,0.254643072893852,0.490386218214828,0.315498507687899,0.457057902256974,0.00505477539616324,0.052878660261403,0.173337262765452,0.200710686012202,0.286671067570565,0.378403603961171,0.371053209027986,0.0443748226303692,0.368054238123743,0.1574734615244,0.21485159900375,0.456275530979457,0.171034273163617,0.27722434091162,0.0528642483800845,-0.0582511920519595,0.078852484904114,0.11182835935593,0.393455883372616,0.393751618021096,0.0359828789405463,0.197845966748905,0.232837092453015,0.30369313550663,0.320934509469567,0.109124061564984,-0.28040176719255,0.615623532999812,-0.28526846764665,-0.0462081819637044,0.0425197646086335,0.0104065698160391,-0.132268992788231,0.297518470972801,0.256135067251626,0.436558329122709,0.0739306223581156,0.181304180807491,0.238803564277797,0.304065514028379,0.141106655058535,-0.0405631711207296,0.48863946383137,0.368782633542434,-0.135178779122403,0.0300569687169819,0.364182606946651,0.0940193761842579,-0.162016677135584,0.204446097321343,0.349221423260351,0.00922616782997479,0.138807740443999,0.257393148060213,0.245004429727119,1,0.0265782021948899,0.300793940870164,0.0527535262091791,-0.0315547531228117,0.1527973640744,0.167177856515162,0.163774576482327,0.232599477860822,0.118399288438535,0.458519039986441,-0.243902369888938,0.195652131467837,0.398154148978624
"NCAPD3",0.171008387747593,0.28937821473457,-0.0178123960451777,-0.144466890080238,-0.0516428562159191,-0.0733848041802641,0.0676598354237101,0.0986054609305302,-0.105644497733385,-0.255007814895309,0.291780306307918,0.225520909083333,-0.0932161101264599,-0.0886297483666282,-0.190178193028172,-0.192336550232283,-0.056655006737791,0.248953379159137,-0.00884428704380768,-0.165954867192822,-0.0691216062521264,0.0206980873470392,0.00766590068763617,0.191953543616882,0.0620495702914807,-0.0753359123616315,-0.0214822837529207,-0.0573509399163923,0.044614136317448,0.126179569979686,0.00540388003235634,0.107425563251587,-0.227813595497886,0.359258537387593,-0.161153121611756,0.0699793986435711,0.115461856644428,0.0282336707938588,0.315971035016579,-0.12007131347555,-0.061399082609155,-0.133623330156021,-0.0234527025427152,-0.196951054150754,-0.179387924989098,0.0155067514869857,0.227972502446294,-0.235761434757575,0.355134618381091,-0.0197173320170832,0.0950320673429947,0.023066971533892,-0.119774890812507,0.330661540061244,0.325693071669323,0.177896576238749,-0.0285740794416656,0.0461105080901258,-0.0493521053850784,-0.189475114601099,-0.0509609226117967,-0.31927429838657,-0.15781649041898,-0.0874405424474696,0.121426229868497,0.145665784729594,-0.055910607608826,0.518366324043306,0.143077932648125,-0.194265475211555,0.0688740186644175,-0.11517600005703,-0.171014738283444,-0.107515371235183,0.144651286862551,-0.236996424354914,0.142701099063044,-0.00270473333054524,-0.139818173219394,-0.100163678557417,0.0808766606078553,0.347998945265807,0.0356103013748438,0.0724924644016243,-0.01311376441285,0.108120463336825,0.0265782021948899,1,0.0755397046454277,0.026832301847309,-0.272993739912535,-0.260279148205061,-0.125851467759922,0.024227343516061,-0.0650162972347316,-0.160238915221674,0.087866022509912,-0.118630583104934,-0.0685589975847596,0.00321890278098354
"COPS7A",0.295619504752474,0.107263280913698,0.245686250879465,0.195063238355901,0.0624634076750461,0.0350852128389902,0.138302862355418,0.0672649978905052,0.0653633425535727,0.128108384321905,0.0946371536279809,0.0394912673608737,0.166265226306783,0.066118332677678,0.130645024733207,0.0314402228365037,0.0153776659354806,0.253172874521096,0.356928261628748,-0.246126289467797,0.050861415098702,-0.0162954080348673,0.297137858736107,-0.0550284962766977,0.112535731916812,0.222748084670257,-0.0959500170528214,0.222663133697568,0.350644895280111,0.0847921325421944,0.364451098036392,0.0439680341284887,-0.144496619721302,0.126916018030728,0.0634937449692437,0.21733766905967,0.174158661893402,0.247768317241174,-0.0532196499823795,0.233934655286554,0.203587453808765,0.107874330489444,0.329461336737656,0.0937124101342275,0.1535078709016,0.0258228359374284,0.099485368495614,-0.0377619551029418,0.232579426705064,0.216133706816388,0.303543226892086,0.160389312971753,0.124857097484643,0.203672124015757,0.229387482241162,0.233018325808221,0.00400456672530426,-0.265463530606685,0.362533741228668,-0.0953359653450535,0.000135371966395569,-0.0176911634263549,-0.057570704667238,0.155567335038919,0.244912985699516,0.239782445387374,0.296420849514856,0.148425322777286,0.233185087337741,0.226650817946261,0.254191257399072,0.177712299919836,-0.044076171534801,0.262157332950297,0.372210338736421,-0.0902641297659052,0.0200884973929337,0.236433132750109,-0.0620176123198385,-0.0228026392232684,0.280036390044979,0.221651428369919,0.032626116018832,0.101423617026315,0.215314079077123,0.235212011665891,0.300793940870164,0.0755397046454277,1,0.112198121225235,-0.0249160226676092,0.0762357777879588,0.158820398001754,-0.027715940750172,0.153929730813724,0.0974896660742381,0.232046647957094,-0.107045144350471,0.136581772406665,0.306876434031003
"GATAD1",0.0591692497235984,0.0392593666464475,0.0400872046118889,-0.0534574730071672,-0.0214181201651098,0.010950988274033,-0.0441424188056427,-0.0243593931097993,-0.019093173550462,0.00549297417122834,0.0377170635997253,0.0397928689541895,-0.0644647305765293,-0.0396401837607838,-0.0855598979219805,-0.0895645112201099,-0.0863896182066189,0.053154185022613,-0.000546293487397691,-0.0813183044156298,-0.032299691905366,0.0188406910896044,0.00802266839329869,0.0728083610099415,0.0289364392006477,0.0100549436988753,0.00848327124843546,-0.0459676103504605,-0.0141112306972947,0.0615645895778093,0.115151462896869,0.0265888453467281,-0.0744949961813077,0.101378472087546,-0.0631254635421785,0.0511166578171336,-0.0260463818079275,0.0256596591123186,0.106146345374565,0.131911513110696,-0.0115837284962739,-0.00756142623096246,0.0722571009859349,0.0921752769291143,-0.0464722358767496,-0.0409748409604786,-0.0356816726489141,-0.103287674400979,0.0552371746756738,-0.00224824576238781,0.0441715329600112,0.0124078758041699,-0.0764922625660483,0.0329271850681271,0.0305191707943528,-0.0224041829139637,0.0167805987331111,0.0124864372753415,0.0262532052942568,0.0111895320561599,-0.00477775725216594,-0.129315619896505,-0.0858151562750832,-0.0537423286957744,0.0529562267651738,0.0368047140148234,0.0745089142783847,0.0358716106218488,0.00470175909515478,-0.0517129103357031,-0.00344652256644144,-0.0540405326471057,-0.0478168150772737,-0.0166181720886954,0.0591215845334723,-0.115883849416203,0.0450195871522903,0.0505497422931816,-0.0649309735254159,-0.0561435538820542,0.00646873435287008,0.0313186734351981,0.0862022664366542,0.0217704864992883,0.0365864325978444,0.00721843357025444,0.0527535262091791,0.026832301847309,0.112198121225235,1,-0.10246230824599,-0.0670811984015554,-0.0195868151681616,-0.0248770559597804,-0.0864892674248724,-0.014218243106053,0.0305465532286349,-0.117432654135995,0.0186970224218197,0.0396544651533682
